,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
215,HCA,207.62,0.264972887345397,0.7777777777777777,0.05155996758508918,0.6706349206349206,-0.028519289708256318,0.31746031746031744,-0.01945782563521302,0.3829365079365079,-50.04762166887686,0.5555555555555556,0.5408730158730158
216,HD,313.72,0.11078851396806295,0.39285714285714285,-0.03737342743172737,0.22420634920634921,-0.01599648704598195,0.42063492063492064,0.009427587760223967,0.6944444444444444,-53.13063218950158,0.4226190476190476,0.430952380952381
217,HES,89.32,0.5593575418994412,0.9821428571428571,0.3135294117647058,0.9900793650793651,0.048356807511736974,0.8154761904761905,-0.004236343366778257,0.5694444444444444,-57.14848768727656,0.2837301587301587,0.7281746031746031
218,HFC,34.66,0.15687583444592776,0.5059523809523809,0.005512039454598136,0.4603174603174603,0.049031476997578614,0.8214285714285714,-0.0028768699654776013,0.5773809523809524,-51.09972870826763,0.5178571428571428,0.5765873015873015
219,HIG,63.44,0.271087958324985,0.7837301587301587,-0.05917247515942472,0.125,-0.03498630970489804,0.2619047619047619,-0.0257985257985259,0.31547619047619047,-46.25345964112584,0.7083333333333333,0.4388888888888889
220,HII,213.28,0.32612074861655155,0.873015873015873,0.022974723008297723,0.5496031746031746,-0.011402614257903067,0.45833333333333337,-0.03488845649124398,0.2261904761904762,-47.61473088231901,0.6746031746031745,0.5563492063492064
221,HLT,124.42,0.18868825833572178,0.6011904761904762,0.004359057152082711,0.45436507936507936,-0.015197087224948565,0.4226190476190476,-0.032278136423737974,0.25595238095238093,-46.853280360814765,0.6884920634920636,0.4845238095238095
222,HOLX,65.88,-0.11594202898550726,0.025793650793650796,-0.12276964047936084,0.015873015873015872,0.040429564118761765,0.7698412698412699,0.039444619753865456,0.875,-63.4042929135726,0.1388888888888889,0.3650793650793651
223,HON,218.74,0.08777164453727189,0.33730158730158727,-0.05122533073086099,0.16269841269841268,-0.05430177258971034,0.1369047619047619,-0.0286424796838225,0.2916666666666667,-44.2159225992512,0.7896825396825397,0.34365079365079365
224,HPE,14.74,0.20523303352412098,0.6448412698412699,-0.07817385866166354,0.06746031746031746,-0.09847094801223248,0.031746031746031744,-0.07237256135934551,0.029761904761904764,-37.88253408524586,0.9464285714285714,0.34404761904761905
